Name,Platform,Genre,Critic_Score,User_Score,Rating
Kirby: Nightmare in Dream Land,GBA,Platform,81.0,8.9,E
Wario Land 4,GBA,Platform,88.0,8.9,E
Sonic's Ultimate Genesis Collection,PS3,Misc,80.0,8.6,E10+
Far Cry: Primal,PS4,Action,76.0,6.3,M
Battlefield 1,XOne,Shooter,87.0,8.2,M
Onimusha 2: Samurai's Destiny,PS2,Adventure,84.0,9,M
Paper Mario: The Thousand-Year Door,GC,Role-Playing,87.0,9.4,E
Madden NFL 12,PS3,Sports,79.0,5.5,E
God of War: Ascension,PS3,Action,80.0,7.5,M
Guitar Hero III: Legends of Rock,PS3,Misc,83.0,7.8,T
Sonic Advance,GBA,Platform,87.0,8.1,E
Super Monkey Ball: Banana Blitz,Wii,Misc,74.0,5.7,E
New Super Luigi U,WiiU,Platform,77.0,7.9,E
Spyro: Season of Ice,GBA,Platform,74.0,8,E
Dissidia: Final Fantasy,PSP,Fighting,79.0,8,T
Madden NFL 25,X360,Sports,80.0,5.6,E
Borderlands 2,PS3,Shooter,91.0,8.2,M
Prince of Persia: The Sands of Time,PS2,Action,92.0,8.8,T
Monster Hunter Tri,Wii,Role-Playing,84.0,8.6,T
LEGO Marvel Super Heroes,X360,Action,80.0,7.6,E10+
Tom Clancy's Rainbow Six: Siege,PS4,Shooter,73.0,7.3,M
Star Wars: The Force Unleashed,PS3,Action,71.0,6.6,T
Guitar Hero II,X360,Misc,92.0,8.1,T
Forza Motorsport 5,XOne,Racing,79.0,5.9,E
Rock Band 2,X360,Misc,92.0,8.3,T
Need for Speed: Hot Pursuit,X360,Racing,88.0,7,E10+
LEGO Indiana Jones: The Original Adventures,DS,Action,80.0,7.9,E
BioShock 2,X360,Shooter,88.0,8.2,M
Star Wars: Knights of the Old Republic,XB,Role-Playing,94.0,9.2,T
Madden NFL 15,PS4,Sports,81.0,6.1,E
Pro Evolution Soccer 2012,PS3,Action,80.0,6.6,E
Saints Row,X360,Action,81.0,7.5,M
ATV Offroad Fury 2,PS2,Racing,82.0,8.9,E
FIFA 15,XOne,Sports,82.0,5.4,E
Tom Clancy's The Division,XOne,Shooter,80.0,6.9,M
Final Fantasy XIII,X360,Role-Playing,82.0,6.3,T
The Sims: House Party,PC,Simulation,74.0,7.9,T
Scribblenauts,DS,Puzzle,79.0,7.6,E10+
Sonic Unleashed,Wii,Platform,66.0,7.3,E10+
Pokemon Ranger,DS,Role-Playing,69.0,7.6,E
Overwatch,PS4,Shooter,90.0,6.1,T
Hitman: Absolution,PS3,Action,83.0,7.5,M
Call of Duty: Roads to Victory,PSP,Shooter,64.0,7.5,T
Dance Dance Revolution Extreme,PS2,Simulation,77.0,9,E
Final Fantasy Tactics Advance,GBA,Role-Playing,87.0,7.8,E
Your Shape featuring Jenny McCarthy,Wii,Sports,62.0,5.2,E
Project Gotham Racing,XB,Racing,85.0,8.2,E
NBA 2K12,PS3,Sports,90.0,6.7,E
Need for Speed: Hot Pursuit 2,PS2,Racing,89.0,8.5,E
Dynasty Warriors 4,PS2,Action,78.0,9.3,T
NBA 2K14,PS3,Sports,84.0,4.9,E
Parasite Eve,PS,Role-Playing,81.0,8.9,M
Tetris DS,DS,Puzzle,84.0,8.7,E
Battlefield: Hardline,PS4,Shooter,73.0,5,M
Mortal Kombat,X360,Fighting,86.0,8.3,M
Borderlands,PS3,Shooter,83.0,7.9,M
Devil May Cry 3: Dante's Awakening,PS2,Action,84.0,9,M
NBA 2K11,X360,Action,89.0,8.1,E
Dying Light,PS4,Action,74.0,7.9,M
Dead Rising,X360,Action,85.0,7.6,M
World of Warcraft: Cataclysm,PC,Role-Playing,90.0,5.6,T
Tetris Worlds,PS2,Puzzle,44.0,6.2,E
Final Fantasy III,DS,Role-Playing,77.0,7.1,E10+
Mario Party 5,GC,Misc,69.0,8.2,E
Portal 2,X360,Shooter,95.0,8.5,E10+
Mario Sports Mix,Wii,Sports,64.0,7.1,E
Need for Speed: Most Wanted 5-1-0,PSP,Racing,72.0,7.8,E10+
The Sims 2: Pets,DS,Simulation,49.0,5.2,E
Dance Dance Revolution: Hottest Party,Wii,Simulation,73.0,7.1,E10+
DriveClub,PS4,Racing,71.0,6.1,E
UFC 2009 Undisputed,X360,Fighting,83.0,7.9,T
Metal Gear Solid: Peace Walker,PSP,Action,89.0,8.9,T
Kingdom Hearts: Birth by Sleep,PSP,Role-Playing,82.0,8.6,E10+
SoulCalibur II,PS2,Fighting,92.0,8.8,T
Need for Speed: ProStreet,X360,Racing,72.0,7.1,E10+
Sonic Mega Collection,GC,Misc,75.0,8.8,E
Need For Speed: Undercover,PS3,Racing,59.0,5.9,T
SOCOM: U.S. Navy SEALs: Combined Assault,PS2,Shooter,72.0,9,T
Peter Jackson's King Kong: The Official Game of the Movie,PS2,Action,82.0,8.2,T
Need for Speed: ProStreet,PS3,Racing,73.0,6,E10+
Donkey Kong Country,GBA,Platform,78.0,8.9,E
Dance Central 2,X360,Misc,86.0,8.2,T
Carnival Games,DS,Misc,48.0,3.3,E
NBA Live 2004,PS2,Sports,86.0,7.7,E
Call of Duty 2,X360,Shooter,89.0,8.1,T
Rayman Raving Rabbids: TV Party,Wii,Misc,73.0,7.7,E10+
Pokémon Mystery Dungeon: Blue Rescue Team,DS,Role-Playing,62.0,8.1,E
Dark Souls,PS3,Role-Playing,89.0,8.7,M
Just Dance 3,X360,Misc,70.0,7.7,E10+
Battlefield 4,XOne,Shooter,81.0,6.6,M
Fire Emblem: Awakening,3DS,Role-Playing,92.0,9.1,T
Need for Speed: The Run,PS3,Action,64.0,6.4,T
Dragon Age: Inquisition,PS4,Role-Playing,89.0,7.4,M
Dead Space,PS3,Action,88.0,8.8,M
Mortal Kombat vs. DC Universe,PS3,Fighting,76.0,7.1,T
TouchMaster,DS,Puzzle,71.0,5.7,E10+
Tenchu: Stealth Assassins,PS,Action,87.0,8.8,M
Harry Potter and the Chamber of Secrets,GBA,Action,76.0,7.9,E
Kingdom Hearts 358/2 Days,DS,Role-Playing,75.0,7.8,E10+
Skate 3,PS3,Sports,80.0,7.6,T
Need for Speed Rivals,PS4,Racing,80.0,6.2,E10+
Spyro: Enter the Dragonfly,PS2,Platform,56.0,4.1,E
Devil May Cry 2,PS2,Action,68.0,6.6,M
Hot Shots Golf: Open Tee,PSP,Sports,81.0,8.7,E10+
Forza Horizon,X360,Racing,85.0,8.4,T
Tom Clancy's Rainbow Six: Vegas,X360,Shooter,88.0,8.3,M
Crash Nitro Kart,PS2,Racing,69.0,7.7,E
Resident Evil 6,X360,Shooter,67.0,5,M
Grand Theft Auto: San Andreas,XB,Action,93.0,8.6,AO
NBA Street Vol. 2,PS2,Sports,90.0,8.8,E
Def Jam Vendetta,PS2,Fighting,80.0,8.9,T
Kirby Squeak Squad,DS,Platform,71.0,8.1,E
Burnout Paradise,PS3,Racing,87.0,7.7,E10+
The Sims 3,PS3,Simulation,78.0,6.4,T
FIFA Soccer 09,X360,Sports,87.0,8,E
Dragon Ball Z: Budokai 3,PS2,Fighting,77.0,8.9,T
Call of Duty: World at War,Wii,Shooter,83.0,7.6,M
Tom Clancy's Ghost Recon,PS2,Shooter,63.0,8.3,M
BioShock Infinite,X360,Shooter,93.0,8.5,M
X-Men Legends,PS2,Role-Playing,79.0,8.5,T
Mortal Kombat vs. DC Universe,X360,Fighting,72.0,7.5,T
Destiny: The Taken King,PS4,Shooter,86.0,6,T
Red Faction,PS2,Shooter,88.0,8,M
The Sims: Makin' Magic,PC,Simulation,80.0,8.6,T
Mario Party: Island Tour,3DS,Misc,57.0,6.3,E
MX Unleashed,PS2,Racing,80.0,9.2,E
PaRappa The Rapper,PS,Misc,92.0,7.4,K-A
Guitar Hero: World Tour,PS3,Misc,84.0,7.5,T
Need for Speed: Shift,X360,Racing,83.0,6.5,E
Diablo III,PS3,Role-Playing,86.0,6.4,M
LittleBigPlanet 3,PS4,Platform,79.0,7.1,E
Star Wars Rogue Leader: Rogue Squadron II,GC,Simulation,90.0,8.6,T
Mario Super Sluggers,Wii,Sports,69.0,7.8,E
Monopoly,Wii,Misc,70.0,7.8,E
Madden NFL 09,PS3,Sports,85.0,4.4,E
Batman: Arkham Origins,X360,Action,74.0,7.5,T
Game Party 2,Wii,Misc,29.0,4.6,E
Mortal Kombat: Deception,PS2,Fighting,81.0,8.5,M
NBA 2K17,PS4,Sports,88.0,6.7,E
Toy Story Mania!,Wii,Misc,49.0,6.6,E
Star Fox Adventures,GC,Adventure,82.0,7.7,T
Madden NFL 25,PS3,Sports,76.0,4.1,E
Dynasty Warriors 3,PS2,Action,78.0,9.1,T
Madden NFL 06,XB,Sports,86.0,6.7,E
Shrek 2,PS2,Platform,71.0,8.5,E
The Legend of Dragoon,PS,Role-Playing,74.0,8.4,T
Star Wars: The Force Unleashed,Wii,Action,71.0,7.9,T
NBA Live 2002,PS2,Sports,70.0,7.4,E
Just Cause 3,PS4,Action,73.0,6.5,M
Chrono Cross,PS,Role-Playing,94.0,8.1,T
Jak 3,PS2,Platform,84.0,8.6,T
Kingdom Hearts: Chain of Memories,GBA,Role-Playing,76.0,7.9,E
Max Payne 3,PS3,Shooter,87.0,7.8,M
LEGO Marvel Super Heroes,PS3,Action,82.0,7.9,E10+
Phineas and Ferb,DS,Action,80.0,4.5,E
NCAA Football 06,PS2,Sports,87.0,8.5,E
Rayman Raving Rabbids 2,Wii,Misc,67.0,8.3,E10+
Kirby: Triple Deluxe,3DS,Platform,80.0,8.8,E
Sonic Classic Collection,DS,Platform,70.0,7.5,E
inFAMOUS 2,PS3,Action,83.0,8.4,T
World of Warcraft: Mists of Pandaria,PC,Role-Playing,82.0,4.8,T
Namco Museum,PS2,Misc,72.0,6,E
The Sims: Hot Date,PC,Simulation,85.0,7.9,T
Demon's Souls,PS3,Role-Playing,89.0,8.9,M
The Orange Box,X360,Shooter,96.0,8.9,M
DDRMAX2: Dance Dance Revolution,PS2,Simulation,82.0,8.2,E
Virtua Fighter 4,PS2,Fighting,94.0,8,T
Mafia III,PS4,Action,68.0,5.1,M
Sly 2: Band of Thieves,PS2,Platform,88.0,9,E
Sonic Advance 2,GBA,Platform,83.0,8.3,E
Madden NFL 07,X360,Sports,80.0,6,E
NBA 2K11,PS3,Action,89.0,7.6,E
Forza Motorsport 6,XOne,Racing,87.0,7.9,E
The Evil Within,PS4,Action,75.0,7.3,M
Metroid Prime 3: Corruption,Wii,Shooter,90.0,8.9,T
Midnight Club II,PS2,Racing,85.0,8.5,T
The Getaway: Black Monday,PS2,Action,57.0,7.6,M
50 Cent: Bulletproof,PS2,Action,47.0,6.6,M
Dead or Alive 3,XB,Fighting,87.0,8.6,T
Dragon Quest Monsters: Joker,DS,Role-Playing,75.0,7.4,E10+
LEGO Star Wars III: The Clone Wars,Wii,Action,76.0,7.7,E10+
UFC 2009 Undisputed,PS3,Fighting,84.0,8.1,T
The SpongeBob SquarePants Movie,PS2,Platform,75.0,9,E
Golden Sun,GBA,Role-Playing,91.0,9.3,E
Def Jam: Fight for NY,PS2,Fighting,83.0,8.9,M
Tom Clancy's Ghost Recon,XB,Shooter,84.0,6.1,M
State of Emergency,PS2,Action,71.0,5.7,M
The Urbz: Sims in the City,PS2,Simulation,70.0,8.2,T
Star Wars: Starfighter,PS2,Simulation,84.0,8,T
Star Wars: Battlefront,XB,Shooter,80.0,9.1,T
Madden NFL 17,PS4,Sports,82.0,4.9,E
Just Cause 2,PS3,Action,83.0,8,M
FIFA Soccer 08,PS3,Sports,81.0,7.1,E
Crackdown,X360,Shooter,83.0,8,M
Wii Party U,WiiU,Misc,65.0,6.8,E
Dance Dance Revolution X,PS2,Simulation,55.0,6.2,E10+
Xenosaga Episode I: Der Wille zur Macht,PS2,Role-Playing,83.0,8.7,T
Kinect Star Wars,X360,Action,55.0,3.5,T
Dragon's Dogma,PS3,Role-Playing,78.0,8.3,M
The Order: 1886,PS4,Shooter,63.0,6.6,M
SSX Tricky,PS2,Sports,92.0,8.9,E
Knack,PS4,Platform,54.0,6.5,E10+
Dragon Quest VI: Realms of Revelation,DS,Role-Playing,78.0,8.1,T
Crash Bandicoot: The Huge Adventure,GBA,Platform,78.0,7.9,E
Hitman: Absolution,X360,Action,79.0,7.1,M
The Crew,PS4,Racing,61.0,5.4,T
NBA 2K15,XOne,Sports,82.0,6.3,E
Madden NFL 2005,XB,Sports,91.0,7.6,E
Star Ocean: Till The End of Time,PS2,Role-Playing,80.0,7.7,T
Call of Duty: Modern Warfare 3,PC,Shooter,78.0,2.5,M
Dishonored,X360,Action,88.0,7.9,M
The Beatles: Rock Band,Wii,Misc,89.0,8.9,T
Ace Combat 5: The Unsung War,PS2,Simulation,84.0,9.1,T
Need for Speed Underground,XB,Racing,83.0,8.7,E
Deal or No Deal,DS,Misc,20.0,1.9,E
Portal 2,PS3,Shooter,95.0,8.4,E10+
NCAA Football 07,PS2,Sports,87.0,8.6,E
The Sims 3: Late Night Expansion Pack,PC,Simulation,74.0,5.3,T
No Man's Sky,PS4,Action,71.0,4.5,T
SOCOM 3: U.S. Navy SEALs,PS2,Shooter,82.0,8.8,M
BioShock Infinite,PS3,Shooter,94.0,8.5,M
Harry Potter and the Sorcerer's Stone,GBA,Action,64.0,7.1,E
Dragon Ball Z: The Legacy of Goku,GBA,Role-Playing,53.0,6.9,E
Resident Evil 4,GC,Action,96.0,9.4,M
Need For Speed: Undercover,X360,Racing,64.0,5.9,T
Sonic Colors,Wii,Platform,78.0,8.5,E
Saints Row 2,PS3,Action,82.0,7.9,M
Sid Meier's Civilization V,PC,Strategy,90.0,7.9,E10+
The Sims: Superstar,PC,Simulation,79.0,8.2,T
Metroid Fusion,GBA,Action,92.0,9.1,E
We Ski,Wii,Sports,67.0,8.5,E
Star Wars Battlefront: Renegade Squadron,PSP,Shooter,73.0,7.9,T
SSX 3,PS2,Sports,93.0,9.1,E
Madden NFL 2001,PS,Sports,90.0,6.8,E
Star Wars: Battlefront II,XB,Shooter,83.0,8.9,T
Tony Hawk's Pro Skater 3,PS,Sports,87.0,8.3,E
Dragon Age: Origins,PS3,Role-Playing,87.0,7.9,M
Spy Hunter,PS2,Racing,84.0,7.8,T
NCAA Football 2004,PS2,Sports,94.0,8.8,E
Fight Night Round 3,PS3,Fighting,83.0,7.9,T
StarCraft II: Heart of the Swarm,PC,Strategy,86.0,7.9,T
SpongeBob SquarePants: Battle for Bikini Bottom,PS2,Platform,71.0,9,E
Until Dawn,PS4,Adventure,79.0,8.2,M
Big Beach Sports,Wii,Sports,44.0,8,E
SSX,PS2,Sports,93.0,8.3,E
Shaun White Snowboarding: Road Trip,Wii,Sports,78.0,8.7,E10+
NBA Ballers,PS2,Sports,83.0,9.2,E
Saints Row IV,X360,Action,81.0,6.5,M
NBA Live 2003,PS2,Sports,83.0,8.3,E
LEGO Batman 2: DC Super Heroes,X360,Action,79.0,7.2,E10+
Dragon Ball Z: Budokai Tenkaichi,PS2,Fighting,72.0,8.4,T
Dark Souls III,PS4,Role-Playing,89.0,8.8,M
Kirby's Return to Dreamland,Wii,Platform,77.0,8.5,E10+
Mario Party 6,GC,Misc,71.0,7.9,E
Star Wars The Clone Wars: Lightsaber Duels,Wii,Action,56.0,6.7,T
Need for Speed Carbon,X360,Racing,77.0,6.3,E10+
Heavenly Sword,PS3,Action,79.0,8.3,T
MySims,Wii,Simulation,68.0,7.2,E
Army of Two,X360,Shooter,72.0,7.6,M
Tiger Woods PGA Tour 2003,PS2,Sports,88.0,8.9,E
Prince of Persia: Warrior Within,PS2,Action,83.0,8.5,M
Far Cry 4,XOne,Shooter,82.0,7.5,M
ESPN NFL 2K5,XB,Sports,92.0,9.1,E
Beyond: Two Souls,PS3,Adventure,70.0,8.1,M
Pikmin,GC,Strategy,89.0,8.7,E
Tiger Woods PGA Tour 2004,PS2,Sports,89.0,8.8,E
Ape Escape,PS,Platform,90.0,8.8,E
NCAA Football 2005,PS2,Sports,88.0,8.8,E
Max Payne 3,X360,Shooter,86.0,7.8,M
Viva Pinata,X360,Simulation,84.0,8,E
Kinectimals,X360,Simulation,74.0,3.1,E
Kirby Air Ride,GC,Racing,61.0,7.9,E
LEGO Marvel Super Heroes,PS4,Action,83.0,7.7,E10+
Dragon Quest IV: Chapters of the Chosen,DS,Role-Playing,80.0,7.9,E10+
NFL Street 2,PS2,Sports,77.0,8.7,E
Super Mario Strikers,GC,Sports,76.0,8.7,E
Rage,X360,Shooter,81.0,6.7,M
Mario Hoops 3 on 3,DS,Sports,69.0,8,E
Just Cause 2,X360,Action,81.0,8,M
Silent Hill,PS,Action,86.0,9.2,M
Sonic Heroes,GC,Platform,72.0,7.8,E
ESPN NBA 2K5,PS2,Sports,83.0,7.5,E
Diablo,PC,Role-Playing,94.0,8.7,M
Far Cry 2,X360,Action,85.0,6.7,M
The Legend of Zelda: Twilight Princess,GC,Action,96.0,9.2,T
Pro Evolution Soccer 2008,PS3,Sports,74.0,6.1,E
Pokemon Battle Revolution,Wii,Role-Playing,53.0,6.7,E
Kingdom Hearts 3D: Dream Drop Distance,3DS,Action,75.0,8.2,E10+
Dance Dance Revolution: Hottest Party 2,Wii,Simulation,69.0,6.8,E10+
SoulCalibur IV,X360,Fighting,85.0,7.9,T
Sonic Generations,PS3,Platform,76.0,8.2,E
Spyro 2: Season of Flame,GBA,Platform,76.0,7.6,E
Mario Party 10,WiiU,Misc,66.0,6.5,E
Devil May Cry 4,PS3,Action,84.0,8.2,M
Dead Rising 3,XOne,Action,78.0,6.8,M
NCAA Football 2002,PS2,Sports,90.0,8.7,E
Gears of War: Judgment,X360,Shooter,79.0,5.4,M
Watch Dogs,XOne,Action,78.0,5.8,M
Guitar Hero: On Tour Decades,DS,Misc,72.0,8,E10+
Madden NFL 15,XOne,Sports,80.0,6.4,E
Conflict: Desert Storm,PS2,Shooter,55.0,8.6,T
Mario Party 7,GC,Misc,64.0,7.9,E
Dragon Quest V: Hand of the Heavenly Bride,DS,Role-Playing,84.0,8.5,E10+
Smuggler's Run,PS2,Racing,79.0,6.8,T
Fight Night Round 3,PS2,Fighting,84.0,8.1,T
Need for Speed: Most Wanted,X360,Racing,83.0,8.5,T
Carnival Games: Mini Golf,Wii,Sports,38.0,5.7,E
Pokemon Mystery Dungeon: Explorers of Sky,DS,Role-Playing,54.0,9,E
LEGO Pirates of the Caribbean: The Video Game,Wii,Action,73.0,7,E10+
Stuntman,PS2,Racing,71.0,5.7,T
Tom Clancy's Rainbow Six 3,XB,Shooter,86.0,8.5,M
LEGO Harry Potter: Years 1-4,X360,Action,79.0,8,E10+
Spider-Man 2: Enter: Electro,PS,Action,74.0,8.7,E
Guitar Hero 5,Wii,Misc,89.0,6.9,T
Wolfenstein: The New Order,PS4,Shooter,79.0,8.1,M
Mafia II,X360,Action,74.0,7.8,M
BioShock 2,PS3,Shooter,88.0,8.2,M
Dark Cloud,PS2,Role-Playing,80.0,8.2,T
Warcraft III: The Frozen Throne,PC,Strategy,88.0,9,T
Active Life: Outdoor Challenge,Wii,Sports,69.0,8.1,E
Tom Clancy's Ghost Recon Advanced Warfighter,X360,Shooter,90.0,8,T
MVP Baseball 2005,PS2,Sports,87.0,8.6,E
Uncharted: Golden Abyss,PSV,Shooter,80.0,7.4,T
Go Vacation,Wii,Misc,64.0,7.8,E10+
Pro Evolution Soccer 2013,PS3,Sports,82.0,6.7,E
Dishonored,PS3,Action,89.0,7.9,M
Mario Golf: Toadstool Tour,GC,Sports,81.0,8,E
Call of Duty: Black Ops II,PC,Shooter,74.0,4.2,M
Resident Evil: The Umbrella Chronicles,Wii,Action,75.0,7.6,M
The Simpsons Skateboarding,PS2,Sports,38.0,5,T
Donkey Kong Country: Tropical Freeze,WiiU,Platform,83.0,8.9,E
Fight Night Round 4,PS3,Fighting,88.0,7.6,T
Super Monkey Ball 2,GC,Puzzle,87.0,8.5,E
Pac-Man World 2,PS2,Action,73.0,7.8,E
MySims Kingdom,Wii,Simulation,76.0,8.1,E
Dead Space 2,X360,Shooter,90.0,8.6,M
The Simpsons Game,PS2,Action,68.0,8.2,T
The Simpsons Game,DS,Action,69.0,7.3,T
Football Manager 2012,PC,Sports,84.0,8,E
Ni no Kuni: Wrath of the White Witch,PS3,Role-Playing,85.0,8.6,E10+
SoulCalibur II,GC,Fighting,93.0,9.1,T
Call of Duty 3,PS3,Shooter,80.0,6.9,T
Tokyo Xtreme Racer Zero,PS2,Racing,76.0,8.9,E
Red Faction II,PS2,Shooter,84.0,8.3,M
Madden NFL 2001,PS2,Sports,91.0,7.7,E
Star Wars: The Force Unleashed II,PS3,Action,63.0,6.8,T
Rock Band 2,PS3,Misc,91.0,7.9,T
Final Fantasy: Crystal Chronicles,GC,Role-Playing,80.0,8.1,T
Medal of Honor: Frontline,XB,Shooter,81.0,6.9,T
Madden NFL 09,PS2,Sports,67.0,7,E
Dead Rising 2,X360,Action,79.0,6.9,M
Mafia II,PS3,Action,75.0,7.7,M
Batman: Arkham Knight,XOne,Action,85.0,6.6,M
Dirge of Cerberus: Final Fantasy VII,PS2,Shooter,57.0,6.9,T
Sonic Rivals 2,PSP,Racing,60.0,7.8,E
Resistance 3,PS3,Shooter,83.0,7.8,M
Drawn To Life: SpongeBob SquarePants Edition,DS,Adventure,68.0,5.5,E
007: Quantum of Solace,X360,Action,65.0,7.1,T
Major League Baseball 2K5,PS2,Sports,82.0,7.4,E
Fight Night 2004,PS2,Fighting,85.0,9,T
LEGO Star Wars III: The Clone Wars,X360,Action,75.0,7.8,E10+
Tom Clancy's Splinter Cell: Pandora Tomorrow,XB,Action,93.0,8.6,T
Call of Duty Black Ops: Declassified,PSV,Action,33.0,4.8,M
Tom Clancy's Ghost Recon: Future Soldier,X360,Shooter,79.0,7.2,M
Fight Night Round 3,X360,Fighting,86.0,8.8,T
Xenogears,PS,Role-Playing,84.0,8.4,T
Super Scribblenauts,DS,Puzzle,81.0,8.2,E10+
Super Monkey Ball,GC,Puzzle,87.0,7.9,E
SoulCalibur IV,PS3,Fighting,85.0,7.9,T
Mario Superstar Baseball,GC,Sports,76.0,8.6,E
Battlefield: Bad Company,X360,Shooter,83.0,7.7,T
Homefront,X360,Shooter,70.0,6,M
Onimusha 3: Demon Siege,PS2,Action,85.0,8.6,M
Red Dead Revolver,PS2,Shooter,73.0,7.8,M
Resident Evil: Outbreak,PS2,Action,71.0,8.3,M
Mass Effect 2,PS3,Role-Playing,94.0,8.5,M
LEGO Battles: Ninjago,DS,Strategy,59.0,6.9,E
NBA 2K14,PS4,Sports,85.0,6.5,E
SingStar Pop,PS2,Misc,73.0,7.5,E10+
Disney Infinity,X360,Action,74.0,6.5,E10+
My Word Coach,DS,Misc,71.0,6.8,E
Tiger Woods PGA Tour 2005,PS2,Sports,88.0,8.2,E
NCAA Football 2003,PS2,Sports,91.0,8.6,E
Star Wars: The Force Unleashed II,X360,Action,61.0,5.7,T
Frogger 2: Swampy's Revenge,PS,Action,77.0,7.9,E
WWE SmackDown vs Raw 2008,X360,Fighting,71.0,6.8,T
Kinect Joy Ride,X360,Racing,52.0,5,E
Smarty Pants,Wii,Misc,65.0,7.6,E
Classic NES Series: Super Mario Bros.,GBA,Platform,84.0,8.6,E
Anno 2070,PC,Strategy,83.0,7,T
Hasbro Family Game Night,Wii,Puzzle,63.0,7.5,E
Sonic Rivals,PSP,Racing,64.0,7.8,E
BioShock,PS3,Shooter,94.0,8.7,M
Mass Effect 3,PS3,Role-Playing,93.0,5.5,M
Cabela's Big Game Hunter,PS2,Sports,59.0,7.8,T
SimCity (2013),PC,Simulation,64.0,2.2,E10+
The Legend of Zelda: The Minish Cap,GBA,Action,89.0,9,E
NFL Street,PS2,Sports,80.0,8.9,E
Dead Space 2,PS3,Shooter,89.0,8.4,M
Tiger Woods PGA Tour 09 All-Play,Wii,Sports,81.0,8.7,E
Metal Gear Rising: Revengeance,PS3,Action,80.0,7.9,M
Rayman Raving Rabbids,Wii,Misc,76.0,7.9,E
Dragon Quest Monsters: Joker 2,DS,Role-Playing,77.0,7.3,E
UFC Undisputed 2010,PS3,Fighting,85.0,7.2,T
Medal of Honor: Warfighter,PS3,Action,55.0,6,M
Sonic's Ultimate Genesis Collection,X360,Misc,79.0,8.5,E10+
Diablo III,X360,Role-Playing,87.0,6.6,M
Twisted Metal: Black,PS2,Racing,91.0,8.4,M
NASCAR 2005: Chase for the Cup,PS2,Racing,87.0,8.4,E
Fight Night Round 4,X360,Fighting,87.0,8.1,T
Spider-Man: The Movie,XB,Action,79.0,7.5,E
LEGO Star Wars II: The Original Trilogy,PSP,Action,83.0,8.6,E10+
Dead Space,X360,Action,89.0,8.7,M
LEGO Indiana Jones 2: The Adventure Continues,Wii,Action,72.0,6.1,E10+
Ridge Racer,PSP,Racing,88.0,8.2,E
Sonic Advance 3,GBA,Platform,79.0,8.4,E
Colin McRae Rally 3,PS2,Racing,86.0,7.7,E
Forza Horizon 2,XOne,Racing,86.0,8.2,E10+
Madden NFL 2002,PS,Sports,88.0,8,E
Dynasty Warriors 5,PS2,Action,69.0,8.8,T
Injustice: Gods Among Us,X360,Fighting,81.0,7.9,T
Far Cry 2,PS3,Action,85.0,6.4,M
Yoshi's New Island,3DS,Platform,64.0,6.1,E
True Crime: Streets of LA,XB,Action,77.0,7.8,M
Ryse: Son of Rome,XOne,Action,60.0,6.1,M
Mortal Kombat X,XOne,Fighting,86.0,7.3,M
Rise of the Tomb Raider,XOne,Adventure,86.0,8,M
Sonic Generations,X360,Platform,77.0,8.3,E
Dave Mirra Freestyle BMX 2,PS2,Sports,81.0,8.1,T
Bakugan: Battle Brawlers,DS,Action,60.0,6.7,E
LEGO Indiana Jones: The Original Adventures,PS2,Action,77.0,8.4,E10+
Deus Ex: Human Revolution,X360,Shooter,89.0,8.3,M
Final Fantasy XII: Revenant Wings,DS,Role-Playing,81.0,6.1,E10+
Call of Duty: Black Ops,Wii,Shooter,80.0,5.8,M
Deus Ex: Human Revolution,PS3,Shooter,89.0,8.2,M
Star Wars Knights of the Old Republic II: The Sith Lords,XB,Role-Playing,86.0,8.6,T
The Sims 2,PSP,Simulation,65.0,6.9,T
Dead Rising 2,PS3,Action,80.0,6.7,M
Ridge Racer 7,PS3,Racing,78.0,7.1,E
Tom Clancy's Ghost Recon 2,XB,Shooter,80.0,8.9,T
Need for Speed: The Run,X360,Action,68.0,6,T
Crash Bandicoot 2: N-Tranced,GBA,Platform,75.0,7.8,E
Titanfall,X360,Shooter,83.0,5.9,M
Dead to Rights,PS2,Shooter,73.0,8.9,M
WWE '13,PS3,Action,76.0,8.1,T
Hasbro Family Game Night 2,Wii,Misc,63.0,6.3,E
Gardening Mama,DS,Puzzle,60.0,9.3,E
Burnout Paradise,X360,Racing,88.0,6.9,E10+
Middle-Earth: Shadow of Mordor,XOne,Action,87.0,8,M
MotorStorm: Pacific Rift,PS3,Racing,82.0,8,T
Samurai Warriors,PS2,Action,73.0,8.7,T
Battlefield 4,PC,Shooter,81.0,6,M
Gears of War 4,XOne,Shooter,84.0,6.2,M
FIFA Soccer 08,PSP,Sports,79.0,7.4,E
FIFA Soccer 09,PSP,Sports,84.0,8.9,E
FIFA Soccer 08,X360,Sports,82.0,7.9,E
Test Drive,PS2,Racing,73.0,7.4,T
Devil May Cry 4,X360,Action,84.0,8,M
Tom Clancy's Rainbow Six: Vegas 2,PS3,Shooter,81.0,7.9,M
Metroid: Other M,Wii,Action,79.0,6.5,T
Crysis 2,X360,Action,84.0,7.5,M
Chrono Trigger,DS,Role-Playing,92.0,8.9,E10+
Marvel vs. Capcom 3: Fate of Two Worlds,PS3,Fighting,84.0,7.3,T
Doom 3,XB,Shooter,88.0,7.4,M
Tom Clancy's Rainbow Six: Siege,XOne,Shooter,74.0,6.9,M
F1 2010,PS3,Racing,84.0,7.8,E
